"RowID","ExtraTime"
45895,1
45896,1
45897,1
45898,1
45899,1
45900,2
45901,1
45902,1
45903,1
45904,1
45905,1
45906,2
45907,1
45908,1
45909,2
45910,1
45911,1
45912,1
45913,1
45914,2
45915,2
45916,1
45917,1
45918,2
45919,2
45920,1
45921,1
45922,2
45923,1
45924,1
45925,1
45926,1
45927,1
45928,1
45929,1
45930,1
45931,1
45932,1
45933,1
45934,2
45935,1
45936,2
45937,1
45938,1
45939,1
45940,1
45941,2
45942,1
45943,1
45944,2
45945,1
45946,1
45947,2
45948,1
45949,1
45950,1
45951,2
45952,1
45953,2
45954,2
45955,1
45956,1
45957,2
45958,1
45959,2
45960,1
45961,2
45962,1
45963,1
45964,1
45965,1
45966,1
45967,2
45968,1
45969,2
45970,2
45971,1
45972,1
45973,1
45974,1
45975,1
45976,2
45977,1
45978,2
45979,1
45980,1
45981,1
45982,1
45983,1
45984,2
45985,1
45986,1
45987,1
45988,2
45989,1
45990,1
45991,1
45992,1
45993,2
45994,1
45995,2
45996,2
45997,1
45998,2
45999,1
46000,1
46001,1
46002,1
46003,1
46004,1
46005,1
46006,1
46007,2
46008,2
46009,1
46010,1
46011,2
46012,2
46013,1
46014,1
46015,2
46016,1
46017,1
46018,1
46019,1
46020,2
46021,1
46022,1
46023,1
46024,1
46025,1
46026,1
46027,2
46028,2
46029,1
46030,1
46031,1
46032,1
46033,1
46034,1
46035,1
46036,1
46037,2
46038,1
46039,1
46040,1
46041,1
46042,1
46043,2
46044,1
46045,1
46046,1
46047,1
46048,1
46049,1
46050,1
46051,1
46052,1
46053,2
46054,1
46055,2
46056,1
46057,1
46058,1
46059,1
46060,2
46061,1
46062,1
46063,2
46064,1
46065,1
46066,1
46067,1
46068,1
46069,1
46070,1
46071,2
46072,2
46073,1
46074,2
46075,1
46076,1
46077,1
46078,1
46079,2
46080,1
46081,1
46082,1
46083,2
46084,1
46085,1
46086,1
46087,1
46088,1
46089,2
46090,1
46091,1
46092,2
46093,1
46094,1
46095,1
46096,1
46097,1
46098,1
46099,1
46100,1
46101,2
46102,2
46103,1
46104,2
46105,1
46106,1
46107,1
46108,1
46109,1
46110,1
46111,1
46112,1
46113,1
46114,1
46115,2
46116,1
46117,1
46118,1
46119,2
46120,1
46121,1
46122,1
46123,1
46124,1
46125,1
46126,1
46127,1
46128,1
46129,1
46130,1
46131,1
46132,1
46133,1
46134,1
46135,1
46136,2
46137,1
46138,1
46139,1
46140,1
46141,1
46142,1
46143,1
46144,1
46145,1
46146,1
46147,1
46148,2
46149,1
46150,1
46151,1
46152,1
46153,2
46154,1
46155,1
46156,1
46157,2
46158,1
46159,1
46160,1
46161,1
46162,1
46163,1
46164,1
46165,1
46166,1
46167,1
46168,1
46169,2
46170,1
46171,1
46172,1
46173,1
46174,1
46175,1
46176,2
46177,1
46178,2
46179,1
46180,1
46181,1
46182,2
46183,1
46184,2
46185,1
46186,1
46187,1
46188,1
46189,2
46190,1
46191,1
46192,1
46193,1
46194,1
46195,1
46196,1
46197,1
46198,1
46199,1
46200,1
46201,2
46202,1
46203,1
46204,1
46205,1
46206,1
46207,1
46208,1
46209,1
46210,1
46211,1
46212,1
46213,1
46214,1
46215,1
46216,1
46217,1
46218,1
46219,1
46220,1
46221,1
46222,2
46223,1
46224,2
46225,2
46226,2
46227,1
46228,1
46229,2
46230,1
46231,2
46232,1
46233,1
46234,1
46235,1
46236,1
46237,1
46238,1
46239,1
46240,1
46241,2
46242,2
46243,2
46244,1
46245,1
46246,1
46247,1
46248,1
46249,1
46250,2
46251,1
46252,2
46253,1
46254,1
46255,1
46256,2
46257,1
46258,1
46259,1
46260,2
46261,1
46262,1
46263,2
46264,1
46265,1
46266,1
46267,1
46268,1
46269,1
46270,1
46271,1
46272,1
46273,1
46274,1
46275,1
46276,1
46277,1
46278,1
46279,1
46280,1
46281,1
46282,1
46283,1
46284,1
46285,1
46286,1
46287,1
46288,2
46289,1
46290,1
46291,1
46292,1
46293,1
46294,1
46295,1
46296,1
46297,2
46298,2
46299,2
46300,2
46301,1
46302,1
46303,2
46304,2
46305,1
46306,1
46307,1
46308,1
46309,1
46310,1
46311,1
46312,1
46313,1
46314,1
46315,2
46316,2
46317,2
46318,1
46319,1
46320,1
46321,1
46322,1
46323,2
46324,1
46325,2
46326,2
46327,1
46328,1
46329,1
46330,1
46331,1
46332,2
46333,1
46334,1
46335,1
46336,1
46337,1
46338,1
46339,1
46340,1
46341,1
46342,1
46343,1
46344,1
46345,2
46346,2
46347,1
46348,1
46349,1
46350,2
46351,1
46352,1
46353,1
46354,1
46355,1
46356,1
46357,2
46358,1
46359,2
46360,2
46361,1
46362,1
46363,1
46364,1
46365,1
46366,1
46367,1
46368,1
46369,1
46370,1
46371,1
46372,1
46373,1
46374,1
46375,2
46376,1
46377,1
46378,1
46379,1
46380,1
46381,1
46382,1
46383,1
46384,2
46385,2
46386,1
46387,2
46388,1
46389,1
46390,1
46391,1
46392,2
46393,1
46394,1
46395,1
46396,1
46397,1
46398,1
46399,1
46400,1
46401,1
46402,1
46403,2
46404,2
46405,1
46406,2
46407,1
46408,1
46409,1
46410,1
46411,1
46412,1
46413,2
46414,1
46415,1
46416,2
46417,1
46418,1
46419,1
46420,2
46421,1
46422,1
46423,1
46424,1
46425,2
46426,1
46427,1
46428,1
46429,2
46430,1
46431,1
46432,1
46433,1
46434,1
46435,1
46436,1
46437,1
46438,1
46439,2
46440,2
46441,1
46442,1
46443,1
46444,1
46445,1
46446,1
46447,1
46448,1
46449,1
46450,2
46451,1
46452,1
46453,1
46454,2
46455,2
46456,1
46457,1
46458,1
46459,2
46460,1
46461,1
46462,1
46463,1
46464,2
46465,1
46466,1
46467,1
46468,1
46469,1
46470,1
46471,1
46472,2
46473,2
46474,1
46475,1
46476,1
46477,1
46478,2
46479,1
46480,1
46481,1
46482,1
46483,1
46484,1
46485,1
46486,2
46487,1
46488,1
46489,1
46490,1
46491,1
46492,1
46493,1
46494,1
46495,1
46496,1
46497,1
46498,1
46499,1
46500,1
46501,1
46502,1
46503,1
46504,1
46505,1
46506,1
46507,1
46508,1
46509,1
46510,1
46511,1
46512,2
46513,1
46514,1
46515,1
46516,2
46517,1
46518,1
46519,1
46520,1
46521,1
46522,2
46523,1
46524,2
46525,1
46526,1
46527,1
46528,1
46529,2
46530,1
46531,1
46532,1
46533,1
46534,2
46535,2
46536,1
46537,1
46538,2
46539,1
46540,2
46541,1
46542,1
46543,1
46544,1
46545,1
46546,1
46547,1
46548,1
46549,1
46550,2
46551,1
46552,2
46553,2
46554,1
46555,1
46556,1
46557,1
46558,1
46559,1
46560,2
46561,1
46562,1
46563,1
46564,1
46565,1
46566,1
46567,1
46568,2
46569,1
46570,1
46571,1
46572,1
46573,1
46574,2
46575,1
46576,1
46577,1
46578,1
46579,1
46580,1
46581,2
46582,2
46583,1
46584,2
46585,1
46586,1
46587,1
46588,2
46589,2
46590,1
46591,1
46592,1
46593,1
46594,1
46595,2
46596,1
46597,1
46598,2
46599,1
46600,1
46601,1
46602,1
46603,1
46604,1
46605,1
46606,1
46607,1
46608,1
46609,1
46610,1
46611,2
46612,1
46613,1
46614,1
46615,1
46616,2
46617,1
46618,1
46619,1
46620,2
46621,1
46622,1
46623,1
46624,1
46625,1
46626,1
46627,2
46628,2
46629,2
46630,1
46631,1
46632,1
46633,2
46634,1
46635,2
46636,1
46637,1
46638,1
46639,2
46640,2
46641,2
46642,1
46643,1
46644,1
46645,2
46646,2
46647,2
46648,1
46649,1
46650,1
46651,1
46652,1
46653,1
46654,1
46655,1
46656,1
46657,1
46658,1
46659,1
46660,2
46661,1
46662,1
46663,1
46664,1
46665,1
46666,1
46667,1
46668,1
46669,1
46670,2
46671,1
46672,1
46673,1
46674,1
46675,1
46676,2
46677,1
46678,1
46679,1
46680,1
46681,2
46682,1
46683,1
46684,1
46685,1
46686,1
46687,1
46688,1
46689,1
46690,1
46691,2
46692,2
46693,1
46694,1
46695,1
46696,1
46697,1
46698,1
46699,1
46700,1
46701,1
46702,2
46703,1
46704,1
46705,1
46706,1
46707,2
46708,1
46709,1
46710,2
46711,1
46712,1
46713,2
46714,2
46715,1
46716,1
46717,1
46718,1
46719,1
46720,1
46721,2
46722,1
46723,1
46724,2
46725,1
46726,2
46727,1
46728,2
46729,1
46730,2
46731,1
46732,1
46733,1
46734,1
46735,1
46736,2
46737,1
46738,1
46739,1
46740,1
46741,1
46742,1
46743,2
46744,1
46745,1
46746,1
46747,2
46748,1
46749,1
46750,1
46751,1
46752,1
46753,1
46754,2
46755,1
46756,1
46757,1
46758,1
46759,1
46760,1
46761,2
46762,1
46763,1
46764,1
46765,2
46766,1
46767,1
46768,1
46769,1
46770,1
46771,1
46772,2
46773,1
46774,1
46775,2
46776,1
46777,1
46778,2
46779,1
46780,2
46781,1
46782,1
46783,1
46784,1
46785,1
46786,1
46787,1
46788,1
46789,2
46790,2
46791,2
46792,2
46793,1
46794,1
46795,1
46796,1
46797,1
46798,1
46799,1
46800,2
46801,1
46802,1
46803,1
46804,1
46805,2
46806,1
46807,1
46808,1
46809,1
46810,1
46811,1
46812,2
46813,1
46814,2
46815,1
46816,1
46817,1
46818,1
46819,1
46820,1
46821,2
46822,1
46823,2
46824,2
46825,1
46826,1
46827,1
46828,1
46829,1
46830,1
46831,2
46832,1
46833,1
46834,1
46835,1
46836,1
46837,1
46838,1
46839,2
46840,1
46841,2
46842,1
46843,1
46844,1
46845,1
46846,1
46847,2
46848,1
46849,1
46850,2
46851,1
46852,2
46853,2
46854,1
46855,2
46856,1
46857,1
46858,1
46859,2
46860,1
46861,2
46862,2
46863,1
46864,2
46865,2
46866,2
46867,1
46868,1
46869,1
46870,1
46871,2
46872,2
46873,1
46874,2
46875,1
46876,1
46877,1
46878,1
46879,1
46880,1
46881,1
46882,1
46883,2
46884,2
46885,1
46886,1
46887,1
46888,1
46889,2
46890,2
46891,1
46892,1
46893,1
46894,2
46895,1
46896,1
46897,1
46898,2
46899,1
46900,2
46901,1
46902,1
46903,2
46904,1
46905,1
46906,1
46907,1
46908,1
46909,1
46910,1
46911,1
46912,1
46913,2
46914,1
46915,1
46916,1
46917,1
46918,2
46919,1
46920,2
46921,2
46922,1
46923,1
46924,2
46925,2
46926,1
46927,2
46928,1
46929,2
46930,1
46931,1
46932,1
46933,1
46934,1
46935,2
46936,1
46937,1
46938,1
46939,2
46940,1
46941,1
46942,1
46943,1
46944,1
46945,2
46946,1
46947,1
46948,1
46949,1
46950,1
46951,1
46952,2
46953,1
46954,2
46955,1
46956,1
46957,2
46958,2
46959,1
46960,1
46961,2
46962,2
46963,1
46964,1
46965,1
46966,2
46967,2
46968,1
46969,2
46970,1
46971,1
46972,1
46973,1
46974,1
46975,1
46976,1
46977,1
46978,1
46979,1
46980,1
46981,1
46982,1
46983,1
46984,1
46985,1
46986,1
46987,1
46988,1
46989,2
46990,2
46991,1
46992,1
46993,2
46994,1
46995,1
46996,1
46997,2
46998,1
46999,1
47000,1
47001,2
47002,1
47003,1
47004,1
47005,1
47006,1
47007,1
47008,1
47009,1
47010,2
47011,1
47012,2
47013,1
47014,1
47015,1
47016,1
47017,1
47018,1
47019,1
47020,1
47021,1
47022,2
47023,1
47024,1
47025,1
47026,1
47027,1
47028,1
47029,1
47030,1
47031,1
47032,1
47033,2
47034,2
47035,1
47036,1
47037,1
47038,2
47039,1
47040,1
47041,1
47042,1
47043,2
47044,1
47045,1
47046,1
47047,2
47048,1
47049,1
47050,2
47051,1
47052,1
47053,1
47054,1
47055,1
47056,1
47057,1
47058,1
47059,1
47060,1
47061,1
47062,1
47063,1
47064,1
47065,1
47066,1
47067,2
47068,1
47069,2
47070,1
47071,1
47072,1
47073,2
47074,1
47075,1
47076,1
47077,1
47078,1
47079,1
47080,1
47081,2
47082,1
47083,1
47084,1
47085,2
47086,2
47087,1
47088,2
47089,1
47090,1
47091,1
47092,1
47093,2
47094,1
47095,2
47096,1
47097,1
47098,2
47099,1
47100,1
47101,1
47102,1
47103,1
47104,1
47105,1
47106,1
47107,1
47108,1
47109,1
47110,1
47111,1
47112,2
47113,2
47114,2
47115,1
47116,1
47117,1
47118,1
47119,1
47120,1
47121,1
47122,1
47123,1
47124,2
47125,1
47126,1
47127,1
47128,1
47129,1
47130,1
47131,1
47132,2
47133,1
47134,1
47135,1
47136,1
47137,1
47138,1
47139,2
47140,1
47141,1
47142,1
47143,2
47144,1
47145,1
47146,1
47147,1
47148,1
47149,1
47150,1
47151,2
47152,2
47153,1
47154,2
47155,2
47156,2
47157,1
47158,1
47159,2
47160,1
47161,1
47162,2
47163,1
47164,1
47165,1
47166,1
47167,1
47168,1
47169,2
47170,1
47171,1
47172,1
47173,1
47174,1
47175,1
47176,1
47177,1
47178,1
47179,1
47180,1
47181,1
47182,2
47183,1
47184,1
47185,1
47186,2
47187,1
47188,1
47189,1
47190,1
47191,1
47192,1
47193,1
47194,1
47195,1
47196,1
47197,1
47198,1
47199,1
47200,2
47201,1
47202,1
47203,1
47204,1
47205,1
47206,1
47207,1
47208,2
47209,1
47210,2
47211,1
47212,1
47213,1
47214,1
47215,1
47216,1
47217,1
47218,1
47219,1
47220,1
47221,1
47222,1
47223,1
47224,1
47225,2
47226,1
47227,1
47228,1
47229,1
47230,1
47231,1
47232,1
47233,1
47234,1
47235,1
47236,1
47237,2
47238,2
47239,2
47240,1
47241,1
47242,1
47243,1
47244,1
47245,2
47246,1
47247,1
47248,2
47249,2
47250,1
47251,1
47252,1
47253,1
47254,1
47255,1
47256,1
47257,1
47258,2
47259,1
47260,1
47261,1
47262,1
47263,2
47264,1
47265,1
47266,1
47267,2
47268,2
47269,1
47270,1
47271,1
47272,1
47273,1
47274,1
47275,1
47276,2
47277,1
47278,1
47279,1
47280,2
47281,1
47282,1
47283,1
47284,1
47285,1
47286,2
47287,2
47288,1
47289,1
47290,1
47291,1
47292,1
47293,1
47294,1
47295,1
47296,1
47297,2
47298,2
47299,1
47300,1
47301,1
47302,1
47303,1
47304,1
47305,2
47306,1
47307,2
47308,1
47309,1
47310,1
47311,1
47312,1
47313,1
47314,1
47315,1
47316,1
47317,1
47318,2
47319,2
47320,1
47321,1
47322,1
47323,2
47324,1
47325,1
47326,1
47327,1
47328,1
47329,1
47330,2
47331,1
47332,1
47333,1
47334,1
47335,1
47336,1
47337,1
47338,1
47339,1
47340,1
47341,1
47342,1
47343,1
47344,1
47345,1
47346,1
47347,1
47348,2
47349,2
47350,1
47351,1
47352,2
47353,1
47354,1
47355,1
47356,1
47357,1
47358,2
47359,1
47360,2
47361,1
47362,2
47363,1
47364,1
47365,2
47366,1
47367,1
47368,1
47369,1
47370,1
47371,2
47372,2
47373,1
47374,1
47375,1
47376,2
47377,2
47378,2
47379,1
47380,1
47381,1
47382,1
47383,2
47384,1
47385,2
47386,1
47387,1
47388,1
47389,1
47390,1
47391,1
47392,2
47393,1
47394,1
47395,2
47396,1
47397,1
47398,1
47399,1
47400,1
47401,1
47402,1
47403,1
47404,1
47405,1
47406,1
47407,1
47408,1
47409,1
47410,1
47411,1
47412,1
47413,1
47414,1
47415,2
47416,2
47417,1
47418,2
47419,1
47420,1
47421,1
47422,1
47423,1
47424,1
47425,1
47426,1
47427,1
47428,1
47429,1
47430,1
47431,1
47432,2
47433,1
47434,1
47435,1
47436,1
47437,2
47438,1
47439,1
47440,1
47441,1
47442,1
47443,2
47444,1
47445,1
47446,1
47447,2
47448,1
47449,1
47450,1
47451,1
47452,1
47453,1
47454,1
47455,1
47456,1
47457,2
47458,1
47459,1
47460,1
47461,1
47462,1
47463,1
47464,1
47465,1
47466,1
47467,2
47468,1
47469,1
47470,1
47471,1
47472,1
47473,1
47474,2
47475,1
47476,2
47477,1
47478,1
47479,1
47480,1
47481,1
47482,1
47483,1
47484,2
47485,1
47486,1
47487,1
47488,1
47489,1
47490,1
47491,1
47492,1
47493,2
47494,1
47495,2
47496,1
47497,1
47498,1
47499,1
47500,1
47501,1
47502,1
47503,1
47504,1
47505,1
47506,1
47507,2
47508,1
47509,1
47510,1
47511,2
47512,1
47513,1
47514,1
47515,1
47516,1
47517,1
47518,1
47519,1
47520,1
47521,1
47522,1
47523,1
47524,1
47525,2
47526,2
47527,1
47528,1
47529,1
47530,1
47531,1
47532,1
47533,1
47534,2
47535,1
47536,1
47537,1
47538,1
47539,1
47540,1
47541,1
47542,2
47543,1
47544,2
47545,1
47546,1
47547,1
47548,1
47549,2
47550,1
47551,1
47552,1
47553,1
47554,2
47555,1
47556,1
47557,1
47558,2
47559,1
47560,2
47561,1
47562,2
47563,2
47564,1
47565,1
47566,2
47567,1
47568,1
47569,1
47570,1
47571,1
47572,2
47573,1
47574,2
47575,2
47576,2
47577,1
47578,1
47579,1
47580,2
47581,1
47582,2
47583,1
47584,1
47585,1
47586,1
47587,1
47588,1
47589,1
47590,1
47591,2
47592,1
47593,1
47594,1
47595,2
47596,1
47597,2
47598,1
47599,1
47600,1
47601,1
47602,2
47603,1
47604,1
47605,1
47606,1
47607,1
47608,1
47609,1
47610,2
47611,1
47612,1
47613,2
47614,2
47615,1
47616,1
47617,2
47618,1
47619,1
47620,1
47621,1
47622,1
47623,1
47624,1
47625,1
47626,1
47627,1
47628,1
47629,1
47630,1
47631,1
47632,1
47633,1
47634,1
47635,1
47636,1
47637,1
47638,1
47639,1
47640,1
47641,1
47642,1
47643,2
47644,1
47645,1
47646,1
47647,1
47648,1
47649,1
47650,1
47651,2
47652,1
47653,1
47654,2
47655,1
47656,1
47657,1
47658,2
47659,2
47660,1
47661,1
47662,1
47663,1
47664,1
47665,1
47666,1
47667,2
47668,1
47669,1
47670,1
47671,1
47672,1
47673,1
47674,1
47675,1
47676,1
47677,2
47678,1
47679,1
47680,2
47681,1
47682,1
47683,1
47684,1
47685,1
47686,1
47687,1
47688,1
47689,1
47690,1
47691,2
47692,1
47693,1
47694,1
47695,1
47696,2
47697,1
47698,1
47699,2
47700,2
47701,1
47702,1
47703,1
47704,1
47705,2
47706,2
47707,1
47708,1
47709,1
47710,2
47711,1
47712,1
47713,2
47714,1
47715,2
47716,2
47717,1
47718,1
47719,1
47720,1
47721,1
47722,1
47723,1
47724,1
47725,1
47726,1
47727,1
47728,1
47729,2
47730,1
47731,1
47732,1
47733,1
47734,1
47735,1
47736,1
47737,1
47738,1
47739,1
47740,1
47741,1
47742,2
47743,1
47744,1
47745,1
47746,1
47747,1
47748,1
47749,1
47750,1
47751,2
47752,1
47753,1
47754,2
47755,1
47756,1
47757,2
47758,1
47759,1
47760,1
47761,1
47762,2
47763,1
47764,1
47765,1
47766,1
47767,1
47768,1
47769,1
47770,1
47771,1
47772,2
47773,1
47774,2
47775,1
47776,1
47777,1
47778,1
47779,2
47780,2
47781,1
47782,2
47783,1
47784,1
47785,1
47786,1
47787,1
47788,2
47789,1
47790,2
47791,1
47792,1
47793,1
47794,2
47795,1
47796,2
47797,1
47798,1
47799,1
47800,1
47801,1
47802,1
47803,1
47804,1
47805,1
47806,1
47807,1
47808,1
47809,1
47810,1
47811,1
47812,1
47813,1
47814,1
47815,1
47816,1
47817,1
47818,1
47819,1
47820,1
47821,1
47822,1
47823,1
47824,1
47825,2
47826,1
47827,1
47828,1
47829,1
47830,1
47831,2
47832,1
47833,1
47834,1
47835,1
47836,1
47837,1
47838,2
47839,1
47840,1
47841,1
47842,1
47843,1
47844,2
47845,1
47846,1
47847,1
47848,2
47849,1
47850,2
47851,2
47852,1
47853,1
47854,1
47855,1
47856,1
47857,1
47858,1
47859,1
47860,2
47861,1
47862,2
47863,1
47864,1
47865,1
47866,1
47867,1
47868,2
47869,1
47870,1
47871,1
47872,1
47873,2
47874,1
47875,1
47876,2
47877,1
47878,1
47879,1
47880,1
47881,2
47882,2
47883,1
47884,2
47885,1
47886,2
47887,1
47888,2
47889,1
47890,2
47891,1
47892,2
47893,2
47894,1
47895,1
47896,1
47897,1
47898,1
47899,1
47900,2
47901,1
47902,1
47903,1
47904,1
47905,1
47906,1
47907,1
47908,1
47909,1
47910,1
47911,2
47912,2
47913,1
47914,1
47915,2
47916,1
47917,1
47918,2
47919,1
47920,1
47921,1
47922,1
47923,1
47924,1
47925,1
47926,2
47927,2
47928,1
47929,1
47930,1
47931,1
47932,2
47933,1
47934,2
47935,1
47936,1
47937,1
47938,2
47939,1
47940,1
47941,1
47942,2
47943,2
47944,1
47945,1
47946,1
47947,1
47948,2
47949,1
47950,2
47951,2
47952,1
47953,1
47954,1
47955,1
47956,1
47957,2
47958,1
47959,1
47960,1
47961,1
47962,1
47963,2
47964,1
47965,1
47966,2
47967,1
47968,1
47969,1
47970,1
47971,1
47972,2
47973,1
47974,1
47975,1
47976,2
47977,1
47978,1
47979,1
47980,1
47981,1
47982,1
47983,1
47984,1
47985,2
47986,1
47987,1
47988,1
47989,1
47990,2
47991,1
47992,2
47993,1
47994,2
47995,1
47996,1
47997,1
47998,1
47999,1
48000,2
48001,1
48002,1
48003,1
48004,1
48005,1
48006,1
48007,1
48008,1
48009,1
48010,1
48011,1
48012,1
48013,1
48014,2
48015,1
48016,1
48017,1
48018,1
48019,1
48020,1
48021,1
48022,1
48023,2
48024,1
48025,1
48026,1
48027,1
48028,1
48029,1
48030,2
48031,1
48032,2
48033,1
48034,2
48035,2
48036,2
48037,2
48038,1
48039,1
48040,1
48041,1
48042,2
48043,1
48044,1
48045,1
48046,2
48047,1
48048,1
48049,1
48050,1
48051,1
48052,1
48053,1
48054,1
48055,1
48056,1
48057,1
48058,1
48059,2
48060,1
48061,1
48062,1
48063,1
48064,1
48065,1
48066,2
48067,1
48068,2
48069,1
48070,1
48071,1
48072,1
48073,1
48074,1
48075,1
48076,2
48077,2
48078,1
48079,1
48080,2
48081,2
48082,1
48083,1
48084,2
48085,2
48086,2
48087,2
48088,1
48089,1
48090,1
48091,1
48092,1
48093,2
48094,1
48095,2
48096,1
48097,2
48098,1
48099,1
48100,2
48101,1
48102,1
48103,1
48104,1
48105,1
48106,2
48107,1
48108,2
48109,1
48110,1
48111,2
48112,2
48113,1
48114,1
48115,1
48116,1
48117,1
48118,1
48119,1
48120,1
48121,2
48122,1
48123,1
48124,1
48125,1
48126,1
48127,1
48128,1
48129,1
48130,1
48131,1
48132,1
48133,1
48134,2
48135,1
48136,1
48137,1
48138,1
48139,2
48140,1
48141,1
48142,1
48143,2
48144,1
48145,1
48146,1
48147,1
48148,1
48149,1
48150,1
48151,1
48152,2
48153,1
48154,1
48155,2
48156,1
48157,1
48158,1
48159,1
48160,1
48161,1
48162,1
48163,1
48164,1
48165,1
48166,2
48167,1
48168,1
48169,2
48170,2
48171,1
48172,1
48173,2
48174,2
48175,2
48176,1
48177,1
48178,1
48179,1
48180,2
48181,1
48182,2
48183,1
48184,1
48185,1
48186,1
48187,1
48188,1
48189,1
48190,1
48191,1
48192,1
48193,1
48194,1
48195,1
48196,1
48197,1
48198,1
48199,2
48200,1
48201,1
48202,2
48203,1
48204,1
48205,1
48206,1
48207,1
48208,1
48209,1
48210,1
48211,1
48212,1
48213,1
48214,1
48215,1
48216,1
48217,1
48218,1
48219,1
48220,1
48221,2
48222,1
48223,1
48224,1
48225,1
48226,1
48227,2
48228,1
48229,2
48230,1
48231,2
48232,2
48233,1
48234,1
48235,1
48236,1
48237,1
48238,2
48239,2
48240,2
48241,1
48242,1
48243,1
48244,1
48245,1
48246,1
48247,1
48248,1
48249,2
48250,1
48251,1
48252,1
48253,1
48254,2
48255,1
48256,1
48257,2
48258,2
48259,1
48260,1
48261,2
48262,1
48263,1
48264,1
48265,1
48266,1
48267,1
48268,1
48269,1
48270,1
48271,1
48272,1
48273,2
48274,1
48275,1
48276,1
48277,1
48278,1
48279,1
48280,1
48281,1
48282,1
48283,1
48284,1
48285,1
48286,1
48287,2
48288,1
48289,1
48290,1
48291,2
48292,1
48293,1
48294,2
48295,1
48296,1
48297,1
48298,2
48299,1
48300,1
48301,2
48302,1
48303,1
48304,1
48305,1
48306,1
48307,2
48308,1
48309,1
48310,1
48311,1
48312,1
48313,1
48314,2
48315,1
48316,1
48317,1
48318,1
48319,1
48320,1
48321,1
48322,1
48323,1
48324,1
48325,2
48326,1
48327,1
48328,1
48329,2
48330,1
48331,2
48332,1
48333,1
48334,1
48335,1
48336,2
48337,1
48338,2
48339,1
48340,1
48341,1
48342,1
48343,1
48344,1
48345,2
48346,1
48347,1
48348,1
48349,1
48350,2
48351,1
48352,1
48353,1
48354,1
48355,1
48356,2
48357,2
48358,1
48359,1
48360,1
48361,1
48362,1
48363,1
48364,1
48365,2
48366,1
48367,1
48368,1
48369,1
48370,1
48371,1
48372,2
48373,1
48374,1
48375,1
48376,1
48377,1
48378,1
48379,1
48380,1
48381,2
48382,1
48383,1
48384,2
48385,2
48386,1
48387,1
48388,2
48389,1
48390,1
48391,1
48392,2
48393,2
48394,1
48395,1
48396,1
48397,1
48398,2
48399,1
48400,1
48401,1
48402,2
48403,1
48404,1
48405,1
48406,1
48407,1
48408,1
48409,1
48410,2
48411,2
48412,1
48413,2
48414,1
48415,1
48416,1
48417,2
48418,1
48419,2
48420,1
48421,2
48422,1
48423,1
48424,1
48425,1
48426,1
48427,2
48428,1
48429,1
48430,1
48431,2
48432,1
48433,1
48434,1
48435,1
48436,1
48437,2
48438,1
48439,2
48440,1
48441,1
48442,1
48443,2
48444,1
48445,2
48446,2
48447,2
48448,1
48449,1
48450,1
48451,1
48452,1
48453,1
48454,1
48455,1
48456,2
48457,2
48458,2
48459,1
48460,2
48461,1
48462,1
48463,2
48464,1
48465,1
48466,1
48467,1
48468,1
48469,1
48470,2
48471,2
48472,1
48473,2
48474,1
48475,1
48476,1
48477,2
48478,2
48479,1
48480,2
48481,2
48482,1
48483,1
48484,2
48485,1
48486,1
48487,1
48488,1
48489,1
48490,1
48491,1
48492,2
48493,1
48494,1
48495,1
48496,2
48497,1
48498,1
48499,1
48500,1
48501,2
48502,1
48503,2
48504,1
48505,1
48506,1
48507,1
48508,1
48509,1
48510,1
48511,1
48512,1
48513,1
48514,1
48515,1
48516,1
48517,1
48518,1
48519,2
48520,1
48521,2
48522,1
48523,1
48524,2
48525,2
48526,2
48527,2
48528,1
48529,1
48530,2
48531,1
48532,1
48533,1
48534,1
48535,1
48536,1
48537,1
48538,1
48539,2
48540,1
48541,1
48542,1
48543,1
48544,1
48545,1
48546,1
48547,1
48548,1
48549,2
48550,1
48551,1
48552,1
48553,1
48554,1
48555,1
48556,1
48557,1
48558,1
48559,1
48560,1
48561,2
48562,1
48563,2
48564,1
48565,1
48566,1
48567,2
48568,1
48569,1
48570,1
48571,2
48572,1
48573,1
48574,1
48575,1
48576,1
48577,1
48578,1
48579,1
48580,1
48581,1
48582,1
48583,1
48584,1
48585,1
48586,2
48587,1
48588,1
48589,2
48590,1
48591,1
48592,1
48593,1
48594,2
48595,1
48596,1
48597,1
48598,2
48599,1
48600,1
48601,1
48602,1
48603,1
48604,1
48605,1
48606,1
48607,2
48608,2
48609,1
48610,1
48611,1
48612,2
48613,1
48614,1
48615,1
48616,1
48617,2
48618,1
48619,1
48620,1
48621,1
48622,1
48623,1
48624,1
48625,1
48626,1
48627,2
48628,1
48629,1
48630,1
48631,1
48632,1
48633,1
48634,1
48635,1
48636,1
48637,1
48638,1
48639,2
48640,1
48641,1
48642,1
48643,1
48644,1
48645,1
48646,2
48647,1
48648,1
48649,1
48650,1
48651,1
48652,1
48653,1
48654,1
48655,1
48656,1
48657,1
48658,1
48659,2
48660,1
48661,2
48662,1
48663,1
48664,1
48665,1
48666,1
48667,1
48668,1
48669,1
48670,1
48671,1
48672,1
48673,1
48674,1
48675,1
48676,1
48677,1
48678,2
48679,1
48680,2
48681,1
48682,1
48683,1
48684,1
48685,1
48686,1
48687,1
48688,1
48689,1
48690,1
48691,2
